,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
126,['rip'],2020-06-14T11:04:58Z,0.0
95,['love'],2020-06-14T11:05:24Z,0.5
315,"['get', 'film', 'earn', 'name', 'fame', 'establish', 'bollywood', 'position', 'people', 'yearn', 'year', 'still', 'choose', 'suicide']",2020-06-14T11:05:37Z,0.0
184,"['heartbreaking', 'word', 'word', 'word']",2020-06-14T11:05:42Z,0.0
390,['rip'],2020-06-14T11:05:46Z,0.0
213,['sad'],2020-06-14T11:05:58Z,-0.5
410,"['sadhe', 'really', 'nice', 'actorshocking', 'newscant', 'believe', 'thisrip']",2020-06-14T11:06:08Z,0.6
218,"['unbelievableone', 'person', 'bollywood']",2020-06-14T11:06:21Z,0.0
75,"['may', 'allah', 'rest', 'peaceameen']",2020-06-14T11:06:26Z,0.0
85,"['rip', 'shushant']",2020-06-14T11:06:31Z,0.0
105,['unbelievable'],2020-06-14T11:07:06Z,-0.25
2,"['last', 'movie', 'chichhore', 'teach', 'u', 'suicide', 'isnt', 'solution', 'today', 'rip']",2020-06-14T11:07:21Z,0.0
317,"['peace', 'sushant', 'may', 'god', 'give', 'strength', 'family']",2020-06-14T11:07:29Z,0.0
299,"['think', 'act', 'relate', 'ex', 'manager', 'disha', 'suicide', 'day', 'ago']",2020-06-14T11:08:37Z,0.0
250,"['sad', 'news', 'miss', 'alot', 'sir', 'ji', 'rip']",2020-06-14T11:09:35Z,-0.5
409,"['omg', 'big', 'loss']",2020-06-14T11:09:37Z,0.0
118,"['bohat', 'afsos', 'hua', 'mera', 'fav', 'actor', 'tha', 'allah', 'agla', 'janhan', 'acha', 'kare', 'ameen']",2020-06-14T11:09:50Z,0.0
33,"['whywe', 'miss', 'great', 'actor', 'imagin', 'cant', 'stop', 'tear', 'miss', 'u']",2020-06-14T11:09:56Z,0.8
363,"['still', 'cant', 'believe', 'happen']",2020-06-14T11:10:42Z,0.0
94,"['cant', 'take']",2020-06-14T11:11:39Z,0.0
19,"['chichore', 'dialogue', 'suicide', 'solution', 'reason', 'commit', 'suicide', 'sir', 'really', 'really', 'love', 'u']",2020-06-14T11:12:44Z,0.5
145,"['rip', 'susant', 'sir']",2020-06-14T11:12:46Z,0.0
29,"['really', 'hard', 'believe', 'shock', 'rip', 'sushant']",2020-06-14T11:12:50Z,-0.2916666666666667
51,"['favourite', 'actor']",2020-06-14T11:15:58Z,0.0
134,"['sad', 'best']",2020-06-14T11:16:33Z,0.25
361,"['fame', 'respect', 'doesnt', 'give', 'happiness']",2020-06-14T11:16:48Z,0.7
352,"['south', 'indian', 'know', 'sushanth', 'last', 'week', 'saw', 'movie', 'tamil', 'become', 'fan', 'shock', 'news']",2020-06-14T11:18:03Z,0.0
36,"['already', 'miss', 'rip', 'return', 'possible', 'sushant']",2020-06-14T11:18:04Z,0.0
40,"['heartbreaking', 'newshe', 'fav', 'actor']",2020-06-14T11:18:31Z,0.0
324,"['sad', 'really', 'shock', 'news', 'fan']",2020-06-14T11:19:14Z,-0.15
167,"['allah', 'pak', 'krm', 'kry', 'magrirat']",2020-06-14T11:19:26Z,0.0
115,"['rip', 'sushant', 'love', 'pakistan']",2020-06-14T11:20:35Z,0.5
261,"['condolence', 'pakistan']",2020-06-14T11:21:07Z,0.0
34,"['fact', 'last', 'solution', 'could', 'think', 'suicide', 'imagine', 'much', 'depress', 'weak', 'mustve', 'make', 'heart', 'drown', 'think', 'death', 'literally', 'shittest', 'year', 'ever']",2020-06-14T11:21:21Z,-0.14722222222222223
262,"['rip', 'hopefully', 'year', 'end', 'soon', 'year', 'jinx']",2020-06-14T11:22:50Z,0.0
395,"['bollywood', 'ka', 'raj', 'koi', 'jaan', 'nai', 'sakta', 'hay']",2020-06-14T11:23:59Z,0.0
334,"['sad', 'yr', 'bollywood']",2020-06-14T11:24:24Z,-0.5
362,"['really', 'sad', 'accept', 'good', 'actor', 'like', 'sushant', 'dead']",2020-06-14T11:25:13Z,-1.850371707708594e-17
264,"['break', 'heart', 'pakistan']",2020-06-14T11:25:23Z,0.0
332,"['bhut', 'afsos', 'h', 'hamko', 'baat', 'ka', 'ya', 'khuda', 'uski', 'family', 'ko', 'zabar', 'de', 'ameen']",2020-06-14T11:25:51Z,0.0
70,"['murder', 'want', 'back']",2020-06-14T11:26:01Z,0.0
345,"['cid', 'officer', 'acp', 'pradyuman', 'inspector', 'abhijeet', 'aur', 'inspector', 'daya', 'ku', 'bulana', 'chaiye', 'serf', 'unno', 'ne', 'yei', 'case', 'solve', 'kar', 'payenge']",2020-06-14T11:26:33Z,0.0
23,"['still', 'cant', 'believe']",2020-06-14T11:28:29Z,0.0
84,['rip'],2020-06-14T11:29:11Z,0.0
141,"['cant', 'believe']",2020-06-14T11:30:18Z,0.0
337,"['cant', 'get', 'tragedy', 'take', 'huge', 'step', 'sort', 'extreme', 'problem', 'must', 'tragic']",2020-06-14T11:32:38Z,-0.1583333333333333
111,"['love', 'sushant', 'singh']",2020-06-14T11:33:23Z,0.5
110,"['love', 'sushant', 'singh']",2020-06-14T11:33:56Z,0.5
245,"['sad', 'news', 'suicide', 'sushant', 'singh', 'brilliant', 'actor', 'love', 'movie', 'specifically', 'raabta']",2020-06-14T11:35:28Z,0.3
148,"['lose', 'talented', 'star', 'bollywood', 'sad', 'actually', 'year', 'full', 'sad', 'news']",2020-06-14T11:35:46Z,0.009999999999999986
216,"['suicide', 'nhi', 'krni', 'chaeye', 'thi', 'fvrt', 'actor', 'may', 'soul', 'rest', 'peace', 'ameen']",2020-06-14T11:36:08Z,0.0
173,"['miss', 'u', 'sushant', 'rajput']",2020-06-14T11:37:50Z,0.0
227,"['bollywood', 'log', 'kitne', 'akele', 'hota', 'hai', 'ye', 'sushaant', 'ne', 'bata', 'diya', 'h', 'aaj']",2020-06-14T11:37:50Z,0.0
11,"['mritto', 'jodi', 'ronojoy', 'hoito', 'tahole', 'moritam', 'britha', 'mritto', 'birer', 'dhormo', 'nohe']",2020-06-14T11:42:13Z,0.0
164,"['dalinder', 'modi']",2020-06-14T11:43:32Z,0.0
144,"['first', 'ex', 'manager', 'look', 'like', 'sucide', 'something', 'big', 'behind', 'anyways']",2020-06-14T11:43:34Z,-0.05000000000000001
39,"['much', 'heart', 'break', 'people', 'unable', 'find', 'real', 'friend', 'era', 'call', 'social', 'life', 'almost', 'social', 'touch', 'sense', 'anyone', 'worst', 'thing', 'happen', 'dont', 'change', 'incident', 'ahead']",2020-06-14T11:45:43Z,-0.1722222222222222
153,"['murder', 'suicide', 'day', 'ex', 'managerdisha', 'commit', 'suicide']",2020-06-14T11:47:54Z,0.0
388,"['im', 'really', 'sadden', 'hear', 'watch', 'quite', 'interview', 'seem', 'like', 'really', 'confident', 'individual', 'full', 'life', 'really', 'sad', 'personal', 'turmoil', 'suffer', 'take', 'extreme', 'measure', 'rest', 'peace', 'man']",2020-06-14T11:47:57Z,0.060714285714285686
31,"['sad', 'young', 'amaze', 'career', 'ahead', 'rip']",2020-06-14T11:49:17Z,-0.2
45,"['favorite', 'good', 'actor', 'rip']",2020-06-14T11:50:11Z,0.6
389,"['suicide', 'dont', 'think', 'depression', 'past', 'year', 'unbelievable']",2020-06-14T11:54:34Z,-0.25
98,"['thats', 'unbelievable']",2020-06-14T11:54:53Z,-0.25
203,"['sad', 'newssuicide', 'best', 'solution', 'brolove', 'miss']",2020-06-14T11:55:24Z,0.25
301,"['miss', 'susat']",2020-06-14T11:55:51Z,0.0
121,"['zindagi', 'khoobsurat', 'hy', 'e', 'trah', 'khattam', 'mat', 'karo']",2020-06-14T11:56:44Z,0.0
286,"['cant', 'believe', 'really', 'shock', 'talented', 'actor', 'u']",2020-06-14T11:59:23Z,0.44999999999999996
354,"['deep', 'condolence', 'pakistan', 'equally', 'shock', 'dishearten', 'listen', 'newsdepression', 'silent', 'killer', 'may', 'rest', 'peace', 'life']",2020-06-14T12:00:31Z,0.0
160,"['important', 'thing', 'life', 'life', 'rip', 'sushant']",2020-06-14T12:01:29Z,0.4
55,"['may', 'soul', 'rest', 'peace']",2020-06-14T12:02:36Z,0.0
74,"['really', 'cant', 'believe', 'pass', 'away', 'favourite', 'indian', 'actor', 'rip']",2020-06-14T12:02:41Z,0.2
405,"['shame', 'n', 'pity', 'handsome', 'n', 'talented', 'yet', 'take', 'life', 'feel', 'pity', 'family', 'bring']",2020-06-14T12:07:41Z,0.25
402,"['om', 'shanti', 'still', 'cant', 'believe']",2020-06-14T12:09:35Z,0.0
379,"['wrong', 'sad', 'gud', 'actor', 'etni', 'jaldi', 'achii', 'shorat', 'paany', 'waly', 'insaaan', 'ko', 'aisa', 'nahi', 'karna', 'chahiye', 'tha', 'main', 'khuda', 'kasam', 'bhut', 'shoked', 'hon', 'aisa', 'kya', 'hua', 'k', 'apni', 'jaan', 'hi', 'de', 'dii']",2020-06-14T12:10:39Z,-0.2777777777777778
413,['rip'],2020-06-14T12:12:56Z,0.0
393,['rip'],2020-06-14T12:14:14Z,0.0
255,"['prove', 'money', 'cant', 'buy', 'happiness', 'ripreturn', 'possible']",2020-06-14T12:14:22Z,0.35
114,['speechless'],2020-06-14T12:14:44Z,0.0
285,"['crona', 'time', 'actor', 'kohigya']",2020-06-14T12:15:08Z,0.0
404,"['never', 'believe', 'murder']",2020-06-14T12:16:44Z,0.0
196,"['favorit', 'actor', 'fan']",2020-06-14T12:17:24Z,0.0
380,"['always', 'miss', 'shushant', 'singh', 'rajput']",2020-06-14T12:19:18Z,0.0
358,"['may', 'ur', 'soul', 'rest', 'peace', 'sushanti', 'dont', 'knw', 'u', 'commit', 'sucide', 'antisucide', 'film', 'u', 'inspiration', 'dear', 'sushant', 'one', 'worst', 'moment', 'life', 'im', 'grief']",2020-06-14T12:19:48Z,-0.9
198,"['everything', 'live', 'forwhy']",2020-06-14T12:21:37Z,0.13636363636363635
79,"['rip', 'sushant']",2020-06-14T12:23:20Z,0.0
306,"['depress', 'year', 'curse', 'year']",2020-06-14T12:24:36Z,-0.06666666666666667
73,"['feel', 'mercy']",2020-06-14T12:26:16Z,0.0
340,"['shock', 'sad', 'news', 'deeply', 'hurt', 'pakistan']",2020-06-14T12:26:29Z,-0.25
242,"['lose', 'wonderful', 'actress', 'speechless']",2020-06-14T12:27:08Z,1.0
304,"['cant', 'believe', 'rip']",2020-06-14T12:27:14Z,0.0
308,"['sad', 'shockedhe', 'indeed', 'good', 'actor']",2020-06-14T12:27:28Z,0.09999999999999998
365,"['sad', 'hear', 'actor', 'sushant', 'singh', 'rajput', 'commit', 'suicide', 'brother', 'rest', 'peace']",2020-06-14T12:29:22Z,-0.5
57,"['big', 'shocker', 'rip', 'sir', 'may', 'soul', 'go', 'heaven']",2020-06-14T12:29:59Z,0.0
288,"['miss', 'sushant', 'u', 'bohut', 'acha', 'struggle', 'kiya', 'nd', 'succeed', 'totally', 'nd', 'brave', 'physic', 'tooo']",2020-06-14T12:34:24Z,0.8
122,"['surly', 'alive', 'heart']",2020-06-14T12:36:24Z,0.1
371,"['sad', 'n', 'disappoint']",2020-06-14T12:39:29Z,-0.5
26,"['im', 'deeply', 'shockedmay', 'soul', 'find', 'peace']",2020-06-14T12:39:47Z,0.0
146,"['always', 'miss', 'sushan']",2020-06-14T12:40:42Z,0.0
32,"['favorite', 'actor', 'first', 'crush', 'l', 'cant', 'believe']",2020-06-14T12:41:09Z,0.375
307,"['god', 'know', 'happen', 'year', 'sad']",2020-06-14T12:44:18Z,-0.5
336,"['lose', 'many', 'legend', 'year', 'worst', 'yearmay', 'soul', 'rest', 'peace']",2020-06-14T12:49:02Z,-0.25
243,['shoking'],2020-06-14T12:53:41Z,0.0
284,"['like', 'susant', 'singh', 'rajput']",2020-06-14T12:54:26Z,0.0
297,"['zindagi', 'se', 'badi', 'kuch', 'bhi', 'nhi', 'hotiphir', 'vo', 'kitna', 'bhi', 'stress', 'kyu', 'na', 'hozindagi', 'hume', 'bar', 'bar', 'nhi', 'miltitension', 'ko', 'kill', 'karo', 'tension', 'se', 'khudhko', 'nhizindagi', 'na', 'milegi', 'dubaramiss', 'u', 'shushanth']",2020-06-14T12:55:52Z,0.0
313,"['miss', 'sarfarazrip']",2020-06-14T12:58:44Z,0.0
247,"['unbelievable', 'news']",2020-06-14T13:06:08Z,-0.25
258,"['say', 'suicide', 'discover', 'dead', 'hour', 'ago', 'seem', 'like', 'say', 'keep', 'repeat', 'word', 'suicide', 'want', 'psychological', 'message', 'public', 'acceptance', 'indeed', 'suicide', 'even', 'perhaps', 'murder', 'question', 'murder', 'disguise', 'suicide', 'someone', 'find', 'hang', 'suicide', 'wasnt', 'relationship', 'sister', 'someone', 'famous']",2020-06-14T13:08:20Z,0.075
272,"['rip', 'sushant', 'bhai']",2020-06-14T13:12:57Z,0.0
333,"['apj', 'abdul', 'kalam', 'say', 'life', 'like', 'book', 'chapter', 'r', 'sad', 'r', 'happy', 'u', 'never', 'know', 'lie', 'another', 'chapter', 'u', 'read', 'previous', 'chapter', 'sushant', 'will', 'read', 'sad', 'chapterrip', 'sushant', 'didnt', 'leave', 'soon']",2020-06-14T13:21:57Z,-0.09166666666666665
254,"['r', 'p', 'sushant', 'singh', 'rajput']",2020-06-14T13:26:21Z,0.0
271,"['beyond', 'sad', 'news', 'guarantee', 'mental', 'toll', 'extend', 'lockdown', 'watch', 'devastation', 'many', 'neighbor', 'friend', 'lose', 'job', 'watch', 'utter', 'nonsense', 'riot', 'across', 'world', 'really', 'depress', 'anyone', 'make', 'everything', 'seem', 'bleak', 'rest', 'peace', 'sir']",2020-06-14T13:31:29Z,-0.19444444444444442
162,['unbelievable'],2020-06-14T13:33:04Z,-0.25
187,"['much', 'astrophsysic', 'book', 'forget', 'emotion', 'value', 'life', 'may', 'curious', 'discover', 'deadth']",2020-06-14T13:33:18Z,0.05
357,"['kiss', 'ne', 'kaha', 'tha', 'k', 'sarfraz', 'dhokka', 'nahi', 'de', 'ga', 'rip']",2020-06-14T13:34:29Z,0.0
159,"['sushant', 'u', 'r', 'mine', 'nd', 'whole', 'family', 'fav', 'u', 'commit', 'suicide']",2020-06-14T13:35:19Z,0.2
295,"['rest', 'peace', 'dost']",2020-06-14T13:36:55Z,0.0
104,"['chichooree', 'miss', 'always', 'rip']",2020-06-14T13:37:21Z,0.0
151,"['much', 'live']",2020-06-14T13:45:25Z,0.13636363636363635
77,"['sushant', 'rest', 'peace', 'tragic', 'news', 'nation', 'shock', 'hope', 'know', 'youre', 'love', 'much']",2020-06-14T13:46:51Z,-0.016666666666666663
237,"['kue', 'yar']",2020-06-14T13:47:29Z,0.0
283,['sad'],2020-06-14T13:51:03Z,-0.5
397,"['jan', 'deni', 'itni', 'asan', 'nhi', 'ha', 'unki', 'life', 'mai', 'kiya', 'pata', 'kiya', 'chall', 'rha', 'thaallah', 'se', 'ki', 'mushkilaat', 'asaan', 'kre', 'ameeen']",2020-06-14T13:56:17Z,0.0
202,"['talented', 'work', 'hard', 'achieve', 'blame', 'govt', 'defunding', 'mental', 'health', 'rest', 'peace', 'another', 'dog', 'like', 'irrfan', 'never', 'give', 'chance', 'like', 'peer', 'rest', 'peace', 'ny']",2020-06-14T13:56:31Z,0.10277777777777775
204,"['sarfaraz', 'yusuf', 'miss', 'rip']",2020-06-14T13:56:56Z,0.0
67,"['legend', 'never', 'die', 'still', 'alive', 'heart']",2020-06-14T13:57:55Z,0.1
49,"['cant', 'believe']",2020-06-14T14:00:20Z,0.0
232,"['person', 'tell', 'u', 'untold', 'story', 'keep', 'story', 'untold', 'rip', 'ssr']",2020-06-14T14:17:50Z,0.0
320,"['kia', 'yar', 'unlike', 'unlike', 'mat', 'karo']",2020-06-14T14:21:10Z,0.0
270,"['worst', 'year', 'please', 'god', 'help', 'u', 'may', 'soul', 'rest', 'peace', 'ameen']",2020-06-14T14:27:21Z,-1.0
329,['rip'],2020-06-14T14:31:34Z,0.0
289,['bhai'],2020-06-14T14:46:19Z,0.0
303,"['kinu', 'kia', 'suisite']",2020-06-14T14:51:45Z,0.0
47,"['favorite', 'hero', 'sushant', 'singh']",2020-06-14T14:52:24Z,0.5
277,"['still', 'shockedwhy', 'shushat', 'always', 'charm', 'smile', 'face']",2020-06-14T14:57:23Z,0.3
246,"['bhai', 'kaisa', 'depression', 'acha', 'actor', 'thakoi', 'game', 'ha']",2020-06-14T15:01:26Z,-0.4
195,"['aint', 'good', 'something', 'come', 'big', 'rip', 'ssr']",2020-06-14T15:13:42Z,0.35
180,"['luv', 'u', 'sir']",2020-06-14T15:17:44Z,0.0
236,"['wish', 'fake', 'news', 'heart', 'cry']",2020-06-14T15:27:50Z,-0.5
116,"['heart', 'break', 'amaze', 'actor', 'try', 'reach', 'someone', 'never', 'answer', 'phone', 'could', 'save', 'life', 'please', 'please', 'pick', 'phone', 'ring', 'might', 'save', 'one', 'life']",2020-06-14T15:29:44Z,0.0
310,['k'],2020-06-14T15:31:57Z,0.0
392,"['deeply', 'sadden']",2020-06-14T16:05:04Z,0.0
89,"['rip', 'pray', 'hope', 'good', 'place']",2020-06-14T16:22:12Z,0.7
61,"['uk', 'usa', 'death', 'certificate', 'would', 'say', 'cause', 'death', 'covid']",2020-06-14T16:29:19Z,0.0
381,"['sad', 'another', 'wonderful', 'human', 'actor', 'go', 'soon', 'need', 'awareness', 'depression', 'people', 'often', 'dismiss', 'mood', 'swing', 'whereas', 'medical', 'condition', 'treat', 'sushant', 'receive', 'proper', 'treatment', 'rip']",2020-06-14T16:38:53Z,0.1
100,"['know', 'reason', 'depression', 'could', 'everything', 'life', 'still', 'depression']",2020-06-14T16:44:36Z,0.0
300,"['imagine', 'person', 'who', 'smile', 'actually', 'happy', 'inside', 'first', 'sign', 'depression', 'action', 'person', 'smile', 'alot', 'deep', 'he', 'break', 'insideand', 'heshe', 'need', 'someone', 'talk', 'himherto', 'share', 'heshe', 'go', 'rip', 'sushant', 'singh', 'rajput']",2020-06-14T17:44:16Z,0.2916666666666667
194,"['rest', 'peace', 'sushanth', 'bhai', 'indian', 'ek', 'great', 'actor', 'ko', 'kho', 'gaya']",2020-06-14T18:07:23Z,0.8
383,"['highly', 'intellectual', 'mediocrity', 'bollywood', 'must', 'disappoint']",2020-06-14T18:34:10Z,0.04999999999999999
138,"['good', 'actori', 'like', 'movie', 'dhoni', 'hearty', 'condolence']",2020-06-14T18:40:55Z,0.7
76,"['rip', 'rest', 'peace', 'fly', 'high', 'hart', 'forever', 'love', 'sushant', 'singh', 'rajput', 'miss']",2020-06-14T19:21:26Z,0.48666666666666664
341,"['miss', 'shusanth']",2020-06-14T20:04:36Z,0.0
66,"['may', 'soul', 'rest', 'peace']",2020-06-14T22:41:13Z,0.0
344,"['cant', 'take', 'anymore', 'plz', 'allah', 'help', 'everyone']",2020-06-14T23:50:44Z,0.0
251,"['year', 'bad', 'yar']",2020-06-15T01:07:11Z,-0.6999999999999998
220,"['shushant', 'bollywood', 'ka', 'sabse', 'shaandar', 'actor', 'tha', 'uske', 'jaisa', 'koi', 'nhi', 'rip']",2020-06-15T04:28:01Z,0.0
396,"['finance', 'issue', 'debt', 'sad', 'young', 'man', 'one', 'right', 'take', 'life', 'life', 'gift', 'give', 'one', 'strong', 'consequence', 'face', 'accountability', 'front', 'creator', 'dont', 'provider', 'sad']",2020-06-15T08:25:12Z,-0.0361904761904762
142,"['sushant', 'miss']",2020-06-15T08:44:20Z,0.0
257,"['ami', 'susanto', 'sing', 'rajput', 'er', 'sob', 'khobor', 'dekhechi']",2020-06-15T11:41:04Z,0.0
234,"['good', 'lookinghard', 'work', 'easily', 'give', 'life', 'full', 'mystery']",2020-06-15T13:13:55Z,0.49444444444444446
273,"['channel', 'give', 'respect']",2020-06-15T13:58:18Z,0.0
171,"['benarkah', 'bunuh']",2020-06-15T15:47:01Z,0.0
178,"['rest', 'peace']",2020-06-15T18:55:06Z,0.0
212,"['innocent', 'guy', 'miss', 'lot', 'sushant', 'singh', 'rajput']",2020-06-15T20:36:28Z,0.5
230,"['le', 'time', 'give', 'joy', 'energy', 'give', 'u', 'lot', 'tear']",2020-06-16T07:02:31Z,0.8
376,"['much', 'disturb', 'come', 'across', 'something', 'even', 'weird', 'meme', 'death', 'disgust', 'make', 'video', 'hope', 'become', 'voice', 'need', 'discourage', 'useless', 'act']",2020-06-16T15:02:41Z,-0.26666666666666666
81,['ohhhhhhh'],2020-06-16T17:26:52Z,0.0
172,"['rip', 'susant']",2020-06-17T08:18:18Z,0.0
399,"['sushant', 'singh', 'rajput', 'untold', 'story', 'pain', 'behind', 'ur', 'sweetest', 'smile']",2020-06-20T16:11:00Z,-0.05000000000000002
356,"['great', 'human', 'indeed', 'every', 'person', 'watch', 'movie', 'sad', 'humble', 'human']",2020-06-25T02:48:09Z,0.020000000000000007
355,"['protest', 'unite', 'state', 'clear', 'case', 'narcisstic', 'abuse']",2020-06-25T07:41:28Z,0.10000000000000002
319,"['pehli', 'bar', 'mene', 'ek', 'hero', 'ke', 'liye', 'roya', 'hai', 'miss', 'sir']",2020-07-01T09:10:35Z,0.0
353,"['pre', 'plan', 'murder']",2020-07-03T20:45:50Z,0.0
372,"['make', 'people', 'believe', 'something', 'mention', 'tv', 'channel', 'say', 'something', 'even', 'lie', 'several', 'time', 'stress', 'word', 'whenever', 'speak', 'specific', 'video', 'news', 'reader', 'say', 'unhone', 'atmhatya', 'karli', 'hain', 'time', 'minute', 'video', 'wow']",2020-07-16T19:29:13Z,0.03333333333333333
323,"['news', 'come', 'day', 'death', 'abp', 'news', 'sushant', 'commit', 'suicide', 'republic', 'bharat', 'sushant', 'commit', 'suicide', 'ndtv', 'sushant', 'find', 'dead', 'home', 'cop', 'say', 'suicide', 'find', 'hypocritic', 'news', 'channel', 'go', 'mad', 'month', 'case']",2021-01-07T10:13:00Z,-0.4125
267,"['jab', 'insan', 'ander', 'se', 'tut', 'jata', 'h', 'vo', 'sucide', 'kr', 'leta', 'h']",2021-01-18T19:25:15Z,0.0
185,"['year', 'go', 'still', 'cant']",2021-06-13T18:33:58Z,0.0
