,Reply,Published,sentiment
789,"['watch', 'ultra', 'modern', 'weapon', 'weapon', 'sure', 'overthinking']",2021-07-20T05:51:50Z,-0.2732
790,"['watch', 'course', 'worry', 'try', 'kill', 'someone', 'henious', 'crime', 'say', 'national', 'agency', 'fool', 'tremendous', 'work']",2021-07-20T05:55:08Z,-0.9325
791,"['watch', 'someone', 'get', 'kill', 'modi', 'nothingclearly', 'nothing', 'bjp', 'large', 'party', 'many', 'suitable', 'leader', 'party']",2021-07-20T05:57:53Z,-0.8487
792,"['watch', 'never', 'support', 'kill', 'whatever', 'reason', 'lakh', 'rupee', 'amount', 'collectedno', 'link']",2021-07-20T06:04:53Z,0.357
793,"['watch', 'fight', 'right', 'adivasi', 'terrorist', 'politician', 'drama', 'name', 'development', 'terrorist', 'organization']",2021-07-20T06:08:16Z,-0.9186
794,"['arupananda', 'naik', 'yes', 'court', 'say', 'wonder', 'ravish', 'ji', 'never', 'tell', 'u', 'know', 'always', 'believe', 'ravish', 'ji', 'die', 'hard', 'fan', 'cross', 'check', 'every', 'news', 'kinda', 'felt', 'like', 'heart', 'get', 'break']",2021-07-20T06:59:22Z,0.2315
795,"['chandra', 'niketan', 'hide', 'fact', 'know', 'better', 'afraid', 'talk', 'truthand', 'still', 'follower', 'waste', 'time', 'go', 'watch', 'zee', 'news']",2021-07-20T07:59:10Z,-0.1531
796,"['arupananda', 'naik', 'know', 'hide', 'weapon', 'national', 'security', 'agency', 'always', 'alert']",2021-07-21T10:42:53Z,0.1779
797,"['arupananda', 'naik', 'say', 'fool', 'would', 'think', 'could', 'attack', 'well', 'national', 'agency', 'alert', 'keep', 'eye']",2021-07-21T10:44:46Z,-0.4019
798,"['arupananda', 'naik', 'oh', 'know', 'want', 'kill', 'want', 'even', 'court', 'accept']",2021-07-21T10:47:44Z,-0.3612
799,"['arupananda', 'naik', 'popularity', 'different', 'leader']",2021-07-21T10:48:28Z,0.4767
800,"['arupananda', 'naik', 'maosits', 'work', 'aadiwasi', 'conspire', 'kill', 'prime', 'minister', 'break', 'govt', 'illegally', 'manipulate']",2021-07-21T10:50:53Z,-0.6908
801,"['arupananda', 'naik', 'never', 'analyse', 'ravish', 'tell', 'one', 'blind', 'follower']",2021-07-21T10:52:17Z,-0.4019
802,"['chandra', 'niketan', 'sell', 'ravish', 'big', 'hypocrite', 'liar', 'tell', 'several', 'instance', 'ask', 'watch', 'news', 'channel', 'course', 'say', 'ask', 'w']",2021-07-21T10:57:13Z,-0.5106
803,"['watch', 'know', 'understand', 'godi', 'medium', 'know', 'confuse']",2021-07-21T11:10:08Z,-0.2263
804,"['watch', 'godi', 'medium', 'make', 'modi', 'popular', 'ask', 'question', 'central', 'government', 'get', 'fire', 'service']",2021-07-21T11:15:31Z,0.1027
805,"['watch', 'illogical', 'think', 'khatre', 'mein']",2021-07-21T11:18:00Z,0.0
806,"['watch', 'modi', 'tell', 'price', 'good', 'go', 'cheaper']",2021-07-21T11:19:39Z,0.4404
807,"['watch', 'many', 'time', 'modi', 'get', 'expose', 'never', 'understand', 'blind', 'follower']",2021-07-21T11:22:09Z,0.1675
20,"['rakesh', 'tikait', 'next', 'pm']",2021-07-21T13:00:09Z,0.0
808,"['arupananda', 'naik', 'even', 'piddi', 'medium', 'know']",2021-07-22T11:28:46Z,0.0
809,"['arupananda', 'naik', 'piddi', 'medium', 'defame', 'despite', 'several', 'propaganda', 'fake', 'news']",2021-07-22T11:30:11Z,0.5096
810,"['arupananda', 'naik', 'may', 'illogical', 'think', 'security', 'logic', 'matter']",2021-07-22T11:41:55Z,0.3612
811,"['arupananda', 'naik', 'blind', 'follower', 'ravish', 'get', 'away', 'question', 'want', 'exposedloltell', 'ravish', 'never', 'tell', 'stan', 'maosit', 'connection']",2021-07-22T11:49:18Z,-0.34
812,"['arupananda', 'naik', 'blind', 'follower', 'ravish', 'despite', 'know', 'ravish', 'hide', 'fact', 'link', 'maoistsyet', 'defend', 'lol']",2021-07-22T11:51:09Z,0.1576
813,"['watch', 'piddi', 'medium', 'like', 'aaj', 'tak']",2021-07-22T12:17:15Z,0.3612
814,"['watch', 'popularity', 'modi', 'decrease', 'comparison', 'previous', 'day', 'expose', 'severe', 'liar']",2021-07-22T12:18:50Z,-0.5267
815,"['watch', 'much', 'fear', 'way', 'say', 'something', 'wrong', 'mindyou', 'fear', 'mind', 'setwhat', 'fault']",2021-07-22T12:22:22Z,-0.9042
816,"['watch', 'follower', 'respect', 'journalistbut', 'blind', 'believer', 'followerthats', 'despite', 'power', 'fear', 'everyone']",2021-07-22T12:25:58Z,0.4639
817,"['watch', 'defend', 'liar', 'pm', 'blame', 'others']",2021-07-22T12:28:04Z,-0.6908
818,"['watch', 'meet', 'darendra', 'talk', 'arrest', 'ravish', 'kumar', 'link', 'maoist', 'blame', 'never', 'help']",2021-07-22T12:29:55Z,-0.7234
819,"['watch', 'till', 'sure', 'andhbhakts', 'ravish', 'kumar', 'bhakt', 'many', 'number', 'comment', 'section', 'heart', 'start', 'beat', 'time', 'quotprime', 'time', 'ravish', 'quot']",2021-07-22T12:33:38Z,0.3818
13,"['carry', 'work', 'celebrate', 'life', 'mould', 'love', 'god', 'humanity', 'victimhood', 'part', 'equation', 'sainthood', 'ultimate', 'quest', 'say', 'quotthe', 'one', 'save', 'life', 'shall', 'lose', 'one', 'lose', 'life', 'sake', 'shall', 'find', 'itquot', 'thank', 'concern', 'would', 'country', 'people']",2021-07-23T13:59:06Z,0.8074
610,['never'],2021-07-26T10:07:01Z,0.0
611,['yes'],2021-07-26T10:08:43Z,0.4019
612,"['arunabh', 'dutta']",2021-07-30T09:28:16Z,0.0
348,"['raghav', 'game', 'everything', 'revovles', 'around', 'jesus', 'wife', 'get', 'pregnant', 'blame', 'modi', 'ji']",2021-08-01T18:21:28Z,-0.34
349,"['janani', 'hemalatha', 'spot', 'secular', 'convent', 'breed', 'belief', 'everyone', 'equal', 'someone', 'disguise', 'hindu', 'secular', 'random', 'farida', 'begum', 'ishrat', 'jah']",2021-08-01T18:29:33Z,-0.25
734,"['saurabh', 'dave', 'since', 'know', 'truth', 'life', 'certainly', 'difficult', 'accept', 'truth', 'read', 'bible', 'genesis', 'ch', 'end', 'god', 'reveal', 'truth', 'bible', 'god', 'god', 'talk']",2021-08-10T16:59:25Z,0.9136
735,"['sumba', 'jumba', 'wait', 'see', 'state', 'old', 'every', 'dog', 'day', 'suuuma', 'jump', 'ba', 'hell', 'soon', 'come', 'suuumba', 'jumbaing', 'suumba', 'juumba', 'devil', 'rock', 'roll', 'please', 'also', 'sumba', 'jumb']",2021-08-10T17:09:08Z,-0.8271
